parcel_id,Crop_Choice
3402161,Unclassified_fallow
3402162,Unclassified_fallow
3402164,Unclassified_fallow
3402165,Unclassified_fallow
3402167,Unclassified_fallow
3402168,Unclassified_fallow
3402169,Unclassified_fallow
3402172,Unclassified_fallow
3402173,Unclassified_fallow
3402174,Unclassified_fallow
3402175,Other
3402178,Unclassified_fallow
3402180,Unclassified_fallow
3402182,Unclassified_fallow
3402184,Unclassified_fallow
3402185,Unclassified_fallow
3402188,Unclassified_fallow
3402189,Other
3402191,Unclassified_fallow
3402198,Unclassified_fallow
3402207,Unclassified_fallow
3402210,Unclassified_fallow
3402211,Unclassified_fallow
3402214,Unclassified_fallow
3402215,Unclassified_fallow
3402216,Unclassified_fallow
3402218,Unclassified_fallow
3402222,Other
3402228,Unclassified_fallow
3402229,Unclassified_fallow
3402231,Unclassified_fallow
3402233,Unclassified_fallow
3402237,Unclassified_fallow
3402241,Unclassified_fallow
3402243,Unclassified_fallow
3402244,Unclassified_fallow
3402254,Unclassified_fallow
3402259,Unclassified_fallow
3402262,Unclassified_fallow
3402264,Unclassified_fallow
3402268,Unclassified_fallow
3402269,Unclassified_fallow
3402271,Unclassified_fallow
3402272,Unclassified_fallow
3402273,Unclassified_fallow
3402274,Unclassified_fallow
3402276,Other
3402278,Unclassified_fallow
3402279,Unclassified_fallow
3402281,Unclassified_fallow
3402282,Unclassified_fallow
3402283,Unclassified_fallow
3402284,Unclassified_fallow
3402286,Unclassified_fallow
3402289,Unclassified_fallow
3402291,Unclassified_fallow
3402296,Unclassified_fallow
3402297,Unclassified_fallow
3402299,Unclassified_fallow
3402300,Unclassified_fallow
3402301,Unclassified_fallow
3402302,Unclassified_fallow
3402309,Unclassified_fallow
3402310,Unclassified_fallow
3402315,Unclassified_fallow
3402321,Vineyards
3402322,Unclassified_fallow
3402323,Unclassified_fallow
3402325,Unclassified_fallow
3402327,Unclassified_fallow
3402329,Unclassified_fallow
3402331,Vineyards
3402333,Unclassified_fallow
3402339,Unclassified_fallow
3402341,Unclassified_fallow
3402345,Unclassified_fallow
3402349,Unclassified_fallow
3402350,Unclassified_fallow
3402356,Unclassified_fallow
3402361,Unclassified_fallow
3402365,Unclassified_fallow
3402367,Unclassified_fallow
3402373,Unclassified_fallow
3402374,Unclassified_fallow
3402375,Unclassified_fallow
3402378,Unclassified_fallow
3402380,Unclassified_fallow
3402383,Unclassified_fallow
3402384,Unclassified_fallow
3402385,Unclassified_fallow
3402388,Unclassified_fallow
3402390,Unclassified_fallow
3402392,Unclassified_fallow
3402393,Unclassified_fallow
3402396,Unclassified_fallow
3402397,Unclassified_fallow
3402399,Unclassified_fallow
3402400,Unclassified_fallow
3402408,Unclassified_fallow
3402412,Unclassified_fallow
3402413,Unclassified_fallow
3402414,Unclassified_fallow
3402416,Unclassified_fallow
3402418,Other
3402419,Vineyards
3402420,Unclassified_fallow
3402421,Unclassified_fallow
3402426,Unclassified_fallow
3402427,Unclassified_fallow
3402428,Unclassified_fallow
3402434,Vineyards
3402437,Vineyards
3402439,Other
3402442,Vineyards
3402447,Vineyards
3402452,Vineyards
3402453,Vineyards
3402454,Unclassified_fallow
3402458,Other
3402459,Vineyards
3402460,Vineyards
3402461,Unclassified_fallow
3402462,Vineyards
3402463,Vineyards
3402471,Vineyards
3402474,Unclassified_fallow
3402476,Other
3402478,Vineyards
3402480,Vineyards
3402482,Other
3402490,Vineyards
3402492,Vineyards
3402493,Vineyards
3402494,Vineyards
3402495,Vineyards
3402502,Vineyards
3402504,Unclassified_fallow
3402507,Vineyards
3402508,Other
3402516,Vineyards
3402518,Unclassified_fallow
3402519,Vineyards
3402524,Unclassified_fallow
3402526,Other
3402529,Unclassified_fallow
3402531,Vineyards
3402533,Vineyards
3402535,Vineyards
3402537,Unclassified_fallow
3402539,Other
3402544,Unclassified_fallow
3402545,Unclassified_fallow
3402549,Unclassified_fallow
3402554,Unclassified_fallow
3402555,Unclassified_fallow
3402556,Unclassified_fallow
3402560,Unclassified_fallow
3402563,Unclassified_fallow
3402564,Unclassified_fallow
3402566,Unclassified_fallow
3402569,Unclassified_fallow
3402572,Unclassified_fallow
3402576,Unclassified_fallow
3402579,Unclassified_fallow
3402580,Unclassified_fallow
3402582,Unclassified_fallow
3402586,Unclassified_fallow
3402587,Unclassified_fallow
3402591,Unclassified_fallow
3402595,Unclassified_fallow
3402599,Unclassified_fallow
3402606,Unclassified_fallow
3402607,Unclassified_fallow
3402611,Unclassified_fallow
3402612,Unclassified_fallow
3402614,Unclassified_fallow
3402615,Unclassified_fallow
3402617,Unclassified_fallow
3402619,Unclassified_fallow
3402620,Vineyards
3402621,Unclassified_fallow
3402622,Unclassified_fallow
3402623,Unclassified_fallow
3402624,Unclassified_fallow
3402626,Unclassified_fallow
3402627,Unclassified_fallow
3402632,Unclassified_fallow
3402639,Unclassified_fallow
3402642,Unclassified_fallow
3402644,Unclassified_fallow
3402645,Unclassified_fallow
3402648,Unclassified_fallow
3402650,Unclassified_fallow
3402652,Unclassified_fallow
3402657,Unclassified_fallow
3402658,Unclassified_fallow
3402659,Other
3402662,Other
3402664,Unclassified_fallow
3402666,Vineyards
3402667,Vineyards
3402670,Other
3402674,Vineyards
3402676,Vineyards
3402677,Vineyards
3402682,Vineyards
3402684,Other
3402692,Unclassified_fallow
3402694,Vineyards
3402697,Unclassified_fallow
3402700,Vineyards
3402703,Unclassified_fallow
3402705,Vineyards
3402706,Vineyards
3402707,Miscellaneous_grain_and_hay
3402708,Unclassified_fallow
3402711,Miscellaneous_grain_and_hay
3402712,Unclassified_fallow
3402716,Unclassified_fallow
3402717,Vineyards
3402724,Other
3402728,Vineyards
3402730,Vineyards
3402732,Unclassified_fallow
3402733,Vineyards
3402734,Vineyards
3402735,Vineyards
3402736,Vineyards
3402737,Unclassified_fallow
3402739,Vineyards
3402740,Vineyards
3402741,Vineyards
3402743,Unclassified_fallow
3402744,Vineyards
3402747,Vineyards
3402748,Vineyards
3402749,0
3402750,Vineyards
3402752,Unclassified_fallow
3402754,Unclassified_fallow
3402756,Unclassified_fallow
3402759,Unclassified_fallow
3402761,Unclassified_fallow
3402763,Other
3402767,Vineyards
3402768,Unclassified_fallow
3402771,Vineyards
3402772,Other
3402775,Vineyards
3402777,Other
3402779,Unclassified_fallow
3402780,Vineyards
3402782,Unclassified_fallow
3402786,Unclassified_fallow
3402788,Other
3402790,Other
3402792,Unclassified_fallow
3402796,Unclassified_fallow
3402797,Other
3402798,Miscellaneous_grain_and_hay
3402799,Unclassified_fallow
3402800,Other
3402801,Vineyards
3402802,Other
3402803,Unclassified_fallow
3402805,Miscellaneous_grain_and_hay
3402808,Unclassified_fallow
3402809,Other
3402810,Unclassified_fallow
3402812,Vineyards
3402814,Unclassified_fallow
3402815,Other
3402817,Vineyards
3402820,Vineyards
3402821,Unclassified_fallow
3402822,Unclassified_fallow
3402823,Unclassified_fallow
3402825,Unclassified_fallow
3402826,Unclassified_fallow
3402830,Unclassified_fallow
3402831,Miscellaneous_grain_and_hay
3402832,Unclassified_fallow
3402833,Unclassified_fallow
3402835,Unclassified_fallow
3402836,Unclassified_fallow
3402840,Unclassified_fallow
3402843,Miscellaneous_grain_and_hay
3402845,Unclassified_fallow
3402850,Unclassified_fallow
3402854,Unclassified_fallow
3402856,Unclassified_fallow
3402857,Other
3402858,Alfalfa_and_alfalfa_mixtures
3402862,Other
3402863,Vineyards
3402867,Vineyards
3402869,Vineyards
3402871,Unclassified_fallow
3402873,Vineyards
3402874,Vineyards
3402875,Unclassified_fallow
3402876,Miscellaneous_grain_and_hay
3402881,Unclassified_fallow
3402884,Vineyards
3402885,Unclassified_fallow
3402886,Unclassified_fallow
3402890,Unclassified_fallow
3402892,Unclassified_fallow
3402894,Unclassified_fallow
3402895,Other
3402896,Miscellaneous_grain_and_hay
3402902,Unclassified_fallow
3402904,Vineyards
3402911,Other
3402912,Unclassified_fallow
3402913,Unclassified_fallow
3402915,Unclassified_fallow
3402916,Other
3402917,Vineyards
3402919,Miscellaneous_grain_and_hay
3402920,Unclassified_fallow
3402921,Unclassified_fallow
3402923,Unclassified_fallow
3402925,Vineyards
3402926,Unclassified_fallow
3402929,Unclassified_fallow
3402930,Unclassified_fallow
3402932,Vineyards
3402934,Other
3402935,Unclassified_fallow
3402936,Vineyards
3402941,Unclassified_fallow
3402943,Unclassified_fallow
3402946,Vineyards
3402949,Vineyards
3402956,Unclassified_fallow
3402958,Miscellaneous_grain_and_hay
3402962,Vineyards
3402963,Unclassified_fallow
3402967,Miscellaneous_grain_and_hay
3402968,Vineyards
3402970,Vineyards
3402971,Unclassified_fallow
3402972,Vineyards
3402975,Unclassified_fallow
3402979,Vineyards
3402980,Unclassified_fallow
3402981,Unclassified_fallow
3402982,Vineyards
3402983,Unclassified_fallow
3402984,Unclassified_fallow
3402985,Unclassified_fallow
3402987,Unclassified_fallow
3402988,Miscellaneous_grain_and_hay
3402990,Unclassified_fallow
3402991,Unclassified_fallow
3402992,Vineyards
3402994,Unclassified_fallow
3402996,Unclassified_fallow
3402997,Unclassified_fallow
3402998,Vineyards
3402999,Other
3403000,Unclassified_fallow
3403001,Unclassified_fallow
3403002,Miscellaneous_grain_and_hay
3403003,Unclassified_fallow
3403007,Vineyards
3403010,Vineyards
3403012,Unclassified_fallow
3403013,Unclassified_fallow
3403015,Vineyards
3403018,Unclassified_fallow
3403025,Unclassified_fallow
3403027,Unclassified_fallow
3403028,Unclassified_fallow
3403035,Unclassified_fallow
3403039,Vineyards
3403040,Other
3403042,Unclassified_fallow
3403045,Vineyards
3403046,Unclassified_fallow
3403047,Vineyards
3403048,Unclassified_fallow
3403049,Unclassified_fallow
3403053,Other
3403054,Unclassified_fallow
3403055,Unclassified_fallow
3403056,Vineyards
3403059,Vineyards
3403061,Unclassified_fallow
3403064,Other
3403065,Unclassified_fallow
3403068,Unclassified_fallow
3403069,Unclassified_fallow
3403072,Unclassified_fallow
3403073,Miscellaneous_grain_and_hay
3403074,Unclassified_fallow
3403075,Unclassified_fallow
3403079,Unclassified_fallow
3403081,Unclassified_fallow
3403082,Unclassified_fallow
3403083,Unclassified_fallow
3403084,Unclassified_fallow
3403086,Unclassified_fallow
3403088,Unclassified_fallow
3403089,Unclassified_fallow
3403090,Unclassified_fallow
3403091,Vineyards
3403092,Other
3403094,Other
3403099,Unclassified_fallow
3403100,Unclassified_fallow
3403101,Other
3403102,Unclassified_fallow
3403105,Other
3403108,Miscellaneous_grain_and_hay
3403111,Unclassified_fallow
3403112,Vineyards
3403113,Unclassified_fallow
3403114,Other
3403116,Vineyards
3403117,Vineyards
3403119,Unclassified_fallow
3403121,Unclassified_fallow
3403122,Miscellaneous_grain_and_hay
3403123,Other
3403125,Miscellaneous_grain_and_hay
3403132,Vineyards
3403134,Unclassified_fallow
3403135,Unclassified_fallow
3403139,Unclassified_fallow
3403141,Vineyards
3403143,Unclassified_fallow
3403146,Vineyards
3403149,Unclassified_fallow
3403152,Vineyards
3403154,Vineyards
3403155,Unclassified_fallow
3403156,Vineyards
3403157,Unclassified_fallow
3403158,Miscellaneous_grain_and_hay
3403159,Unclassified_fallow
3403160,Unclassified_fallow
3403161,Unclassified_fallow
3403164,Unclassified_fallow
3403168,Other
3403169,Other
3403170,Unclassified_fallow
3403172,Unclassified_fallow
3403176,Vineyards
3403177,Unclassified_fallow
3403179,Vineyards
3403181,Vineyards
3403183,Vineyards
3403185,Unclassified_fallow
3403186,Unclassified_fallow
3403187,Unclassified_fallow
3403191,Vineyards
3403193,Vineyards
3403194,Other
3403195,Vineyards
3403197,Unclassified_fallow
3403199,Unclassified_fallow
3403200,Unclassified_fallow
3403201,Unclassified_fallow
3403202,Unclassified_fallow
3403203,Vineyards
3403205,Unclassified_fallow
3403206,Unclassified_fallow
3403208,Vineyards
3403210,Unclassified_fallow
3403212,Vineyards
3403213,Vineyards
3403215,Vineyards
3403216,Miscellaneous_grain_and_hay
3403217,Unclassified_fallow
3403223,Unclassified_fallow
3403225,Other
3403226,Unclassified_fallow
3403227,Unclassified_fallow
3403228,Vineyards
3403229,Vineyards
3403235,Vineyards
3403237,Vineyards
3403238,Vineyards
3403242,0
3403243,Other
3403244,Unclassified_fallow
3403250,Vineyards
3403251,Other
3403253,Unclassified_fallow
3403254,Unclassified_fallow
3403255,Unclassified_fallow
3403256,Miscellaneous_grain_and_hay
3403259,Vineyards
3403260,Miscellaneous_grain_and_hay
3403261,Other
3403263,Unclassified_fallow
3403264,Miscellaneous_grain_and_hay
3403266,Vineyards
3403268,Vineyards
3403271,Unclassified_fallow
3403273,Vineyards
3403274,Unclassified_fallow
3403276,Vineyards
3403277,Other
3403278,Vineyards
3403279,Unclassified_fallow
3403280,Vineyards
3403283,Other
3403287,Unclassified_fallow
3403288,Unclassified_fallow
3403292,Unclassified_fallow
3403294,Unclassified_fallow
3403298,Other
3403300,Vineyards
3403301,Unclassified_fallow
3403303,Unclassified_fallow
3403304,Vineyards
3403305,Vineyards
3403306,Vineyards
3403307,Vineyards
3403314,Other
3403316,Vineyards
3403320,Unclassified_fallow
3403322,Unclassified_fallow
3403324,Vineyards
3403325,Vineyards
3403327,Unclassified_fallow
3403329,Unclassified_fallow
3403335,Unclassified_fallow
3403337,Vineyards
3403342,Vineyards
3403345,Unclassified_fallow
3403346,Unclassified_fallow
3403347,Vineyards
3403353,Vineyards
3403356,Unclassified_fallow
3403357,Unclassified_fallow
3403358,Other
3403365,Vineyards
3403366,Unclassified_fallow
3403367,Unclassified_fallow
3403368,Vineyards
3403370,Vineyards
3403371,Vineyards
3403372,Other
3403373,Unclassified_fallow
3403374,Unclassified_fallow
3403375,Unclassified_fallow
3403378,Miscellaneous_grain_and_hay
3403380,Vineyards
3403381,Unclassified_fallow
3403383,Vineyards
3403384,Unclassified_fallow
3403386,Vineyards
3403387,Vineyards
3403388,Unclassified_fallow
3403389,Unclassified_fallow
3403390,Vineyards
3403392,Other
3403393,Unclassified_fallow
3403395,Unclassified_fallow
3403396,Vineyards
3403397,Unclassified_fallow
3403399,Unclassified_fallow
3403400,Vineyards
3403401,Unclassified_fallow
3403404,Unclassified_fallow
3403407,Vineyards
3403408,Vineyards
3403409,Unclassified_fallow
3403415,Unclassified_fallow
3403417,Unclassified_fallow
3403419,Vineyards
3403420,Vineyards
3403422,Vineyards
3403423,Unclassified_fallow
3403424,Unclassified_fallow
3403426,Miscellaneous_grain_and_hay
3403427,Unclassified_fallow
3403428,Unclassified_fallow
3403430,Unclassified_fallow
3403435,Vineyards
3403437,Unclassified_fallow
3403440,Unclassified_fallow
3403441,Unclassified_fallow
3403442,Unclassified_fallow
3403443,Unclassified_fallow
3403444,Unclassified_fallow
3403445,Vineyards
3403447,Unclassified_fallow
3403448,Unclassified_fallow
3403452,Other
3403453,Other
3403454,Unclassified_fallow
3403455,Unclassified_fallow
3403458,Vineyards
3403459,Unclassified_fallow
3403461,Unclassified_fallow
3403463,Unclassified_fallow
3403464,Vineyards
3403470,Other
3403471,Vineyards
3403476,Other
3403477,Vineyards
3403481,Unclassified_fallow
3403482,Unclassified_fallow
3403483,Unclassified_fallow
3403485,Vineyards
3403486,Vineyards
3403487,Unclassified_fallow
3403488,Unclassified_fallow
3403490,Unclassified_fallow
3403491,Unclassified_fallow
3403492,Vineyards
3403498,Unclassified_fallow
3403499,Unclassified_fallow
3403501,Unclassified_fallow
3403507,Unclassified_fallow
3403512,Unclassified_fallow
3403514,Miscellaneous_grain_and_hay
3403515,Unclassified_fallow
3403516,Other
3403517,Vineyards
3403518,Unclassified_fallow
3403519,Unclassified_fallow
3403520,Unclassified_fallow
3403521,Unclassified_fallow
3403522,Unclassified_fallow
3403530,Unclassified_fallow
3403531,Unclassified_fallow
3403534,Unclassified_fallow
3403536,Unclassified_fallow
3403537,Unclassified_fallow
3403538,Miscellaneous_grain_and_hay
3403539,Vineyards
3403540,Unclassified_fallow
3403544,Other
3403545,Unclassified_fallow
3403548,Vineyards
3403552,Unclassified_fallow
3403553,Miscellaneous_grain_and_hay
3403555,Unclassified_fallow
3403558,Unclassified_fallow
3403559,Vineyards
3403562,Miscellaneous_grain_and_hay
3403564,Unclassified_fallow
3403570,Unclassified_fallow
3403571,Unclassified_fallow
3403574,Vineyards
3403575,Other
3403576,Other
3403577,Unclassified_fallow
3403580,Other
3403581,Unclassified_fallow
3403582,Unclassified_fallow
3403584,Vineyards
3403585,Other
3403589,Unclassified_fallow
3403590,Unclassified_fallow
3403593,Unclassified_fallow
3403595,Unclassified_fallow
3403598,Unclassified_fallow
3403600,Unclassified_fallow
3403602,Other
3403603,Unclassified_fallow
3403604,Unclassified_fallow
3403606,Miscellaneous_grain_and_hay
3403607,Unclassified_fallow
3403608,Vineyards
3403610,Vineyards
3403611,Miscellaneous_grain_and_hay
3403612,Vineyards
3403613,Unclassified_fallow
3403614,Vineyards
3403615,Unclassified_fallow
3403618,Vineyards
3403619,Unclassified_fallow
3403620,Miscellaneous_grain_and_hay
3403622,Vineyards
3403623,Vineyards
3403625,Unclassified_fallow
3403626,Vineyards
3403628,Unclassified_fallow
3403629,Unclassified_fallow
3403633,Unclassified_fallow
3403634,Vineyards
3403635,Miscellaneous_grain_and_hay
3403637,Unclassified_fallow
3403638,Vineyards
3403639,Unclassified_fallow
3403641,Vineyards
3403642,Unclassified_fallow
3403645,Vineyards
3403649,Unclassified_fallow
3403650,Other
3403653,Unclassified_fallow
3403655,Miscellaneous_grain_and_hay
3403656,0
3403657,Vineyards
3403658,Vineyards
3403663,Unclassified_fallow
3403664,Miscellaneous_grain_and_hay
3403665,Unclassified_fallow
3403666,Vineyards
3403668,Unclassified_fallow
3403672,Unclassified_fallow
3403679,Unclassified_fallow
3403681,Miscellaneous_grain_and_hay
3403682,Unclassified_fallow
3403683,Other
3403691,Miscellaneous_grain_and_hay
3403692,Vineyards
3403693,Other
3403694,Alfalfa_and_alfalfa_mixtures
3403699,Unclassified_fallow
3403700,Unclassified_fallow
3403702,Vineyards
3403704,Unclassified_fallow
3403705,Other
3403706,Vineyards
3403707,Vineyards
3403708,Miscellaneous_grain_and_hay
3403711,Miscellaneous_grain_and_hay
3403714,Unclassified_fallow
3403715,Vineyards
3403717,Other
3403719,Vineyards
3403722,Vineyards
3403724,Unclassified_fallow
3403726,Vineyards
3403727,Other
3403728,Vineyards
3403732,Unclassified_fallow
3403741,Vineyards
3403742,Vineyards
3403747,Unclassified_fallow
3403749,Unclassified_fallow
3403754,Unclassified_fallow
3403755,Miscellaneous_grain_and_hay
3403757,Vineyards
3403759,Vineyards
3403760,Unclassified_fallow
3403767,Vineyards
3403768,Other
3403769,Vineyards
3403770,Unclassified_fallow
3403776,Unclassified_fallow
3403778,Other
3403780,Unclassified_fallow
3403782,Unclassified_fallow
3403783,Unclassified_fallow
3403786,Vineyards
3403788,Vineyards
3403790,Unclassified_fallow
3403791,Unclassified_fallow
3403792,Vineyards
3403793,Unclassified_fallow
3403795,Unclassified_fallow
3403796,Vineyards
3403798,Miscellaneous_grain_and_hay
3403799,Unclassified_fallow
3403802,Unclassified_fallow
3403803,Vineyards
3403804,Unclassified_fallow
3403806,Miscellaneous_grain_and_hay
3403810,Unclassified_fallow
3403812,Other
3403813,Unclassified_fallow
3403814,Vineyards
3403815,Unclassified_fallow
3403817,Unclassified_fallow
3403821,Other
3403822,Unclassified_fallow
3403826,Vineyards
3403827,Other
3403831,Vineyards
3403832,Unclassified_fallow
3403833,Unclassified_fallow
3403837,Unclassified_fallow
3403840,Unclassified_fallow
3403843,Miscellaneous_grain_and_hay
3403844,Unclassified_fallow
3403846,Unclassified_fallow
3403848,Vineyards
3403849,Unclassified_fallow
3403850,Unclassified_fallow
3403855,Vineyards
3403858,Unclassified_fallow
3403860,Vineyards
3403861,Unclassified_fallow
3403866,Vineyards
3403867,Unclassified_fallow
3403869,Unclassified_fallow
3403871,Unclassified_fallow
3403872,Vineyards
3403873,Vineyards
3403874,Unclassified_fallow
3403875,Unclassified_fallow
3403876,Vineyards
3403878,Unclassified_fallow
3403880,Vineyards
3403882,Unclassified_fallow
3403883,Vineyards
3403885,Other
3403886,Unclassified_fallow
3403887,Unclassified_fallow
3403889,Unclassified_fallow
3403890,Vineyards
3403891,Unclassified_fallow
3403894,Vineyards
3403897,Other
3403898,Other
3403900,Miscellaneous_grain_and_hay
3403901,Unclassified_fallow
3403902,Miscellaneous_grain_and_hay
3403903,Unclassified_fallow
3403904,Other
3403905,Vineyards
3403907,Vineyards
3403908,Unclassified_fallow
3403909,Vineyards
3403910,Unclassified_fallow
3403912,Vineyards
3403914,Unclassified_fallow
3403915,Vineyards
3403916,Miscellaneous_grain_and_hay
3403922,Unclassified_fallow
3403923,Unclassified_fallow
3403926,Unclassified_fallow
3403928,Other
3403929,Miscellaneous_grain_and_hay
3403931,Unclassified_fallow
3403932,Unclassified_fallow
3403933,Miscellaneous_grain_and_hay
3403934,Miscellaneous_grain_and_hay
3403938,Vineyards
3403941,Vineyards
3403944,Miscellaneous_grain_and_hay
3403945,Other
3403947,Miscellaneous_grain_and_hay
3403949,Unclassified_fallow
3403950,Miscellaneous_grain_and_hay
3403953,Vineyards
3403954,Unclassified_fallow
3403960,Unclassified_fallow
3403966,Vineyards
3403974,Vineyards
3403976,Miscellaneous_grain_and_hay
3403979,Vineyards
3403981,Vineyards
3403982,Vineyards
3403989,Vineyards
3403990,Miscellaneous_grain_and_hay
3403991,Miscellaneous_grain_and_hay
3403992,Vineyards
3403994,Unclassified_fallow
3403995,Unclassified_fallow
3403997,Unclassified_fallow
3403998,Unclassified_fallow
3404000,Unclassified_fallow
3404008,Vineyards
3404009,Vineyards
3404010,Unclassified_fallow
3404011,Miscellaneous_grain_and_hay
3404014,Unclassified_fallow
3404025,Unclassified_fallow
3404031,Unclassified_fallow
3404033,Unclassified_fallow
3404035,Unclassified_fallow
3404036,Unclassified_fallow
3404037,Other
3404038,Unclassified_fallow
3404039,Unclassified_fallow
3404048,Other
3404049,Miscellaneous_grain_and_hay
3404055,Unclassified_fallow
3404056,Vineyards
3404059,Vineyards
3404061,Vineyards
3404062,Unclassified_fallow
3404063,Vineyards
3404064,Vineyards
3404066,Vineyards
3404067,Unclassified_fallow
3404068,Unclassified_fallow
3404070,Unclassified_fallow
3404071,Vineyards
3404072,Vineyards
3404073,Unclassified_fallow
3404074,Vineyards
3404075,Unclassified_fallow
3404077,Vineyards
3404078,Unclassified_fallow
3404080,Vineyards
3404084,Unclassified_fallow
3404085,Unclassified_fallow
3404086,Vineyards
3404088,Vineyards
3404090,Vineyards
3404091,Other
3404095,Other
3404097,Other
3404098,Unclassified_fallow
3404099,Unclassified_fallow
3404100,Unclassified_fallow
3404101,Vineyards
3404104,Vineyards
3404106,Vineyards
3404107,Miscellaneous_grain_and_hay
3404109,Vineyards
3404114,Vineyards
3404119,Unclassified_fallow
3404121,Unclassified_fallow
3404123,Unclassified_fallow
3404125,Unclassified_fallow
3404126,Unclassified_fallow
3404127,Unclassified_fallow
3404130,Unclassified_fallow
3404131,Vineyards
3404132,Vineyards
3404133,Other
3404136,Vineyards
3404138,Unclassified_fallow
3404139,Vineyards
3404141,Vineyards
3404142,Vineyards
3404144,Vineyards
3404145,Vineyards
3404146,Unclassified_fallow
3404147,Vineyards
3404149,Vineyards
3404150,Unclassified_fallow
3404151,Vineyards
3404157,Vineyards
3404158,0
3404159,Miscellaneous_grain_and_hay
3404166,Vineyards
3404167,Other
3404168,Vineyards
3404169,Unclassified_fallow
3404171,Vineyards
3404173,Unclassified_fallow
3404174,Vineyards
3404176,Unclassified_fallow
3404177,Vineyards
3404178,Vineyards
3404179,Vineyards
3404180,Unclassified_fallow
3404181,Unclassified_fallow
3404184,Vineyards
3404187,Vineyards
3404188,Vineyards
3404190,Miscellaneous_grain_and_hay
3404191,Unclassified_fallow
3404193,Unclassified_fallow
3404194,Unclassified_fallow
3404199,Unclassified_fallow
3404201,Vineyards
3404203,Other
3404204,Unclassified_fallow
3404205,Unclassified_fallow
3404208,Miscellaneous_grain_and_hay
3404209,Unclassified_fallow
3404210,Unclassified_fallow
3404211,Unclassified_fallow
3404213,Miscellaneous_grain_and_hay
3404215,Vineyards
3404217,Vineyards
3404218,Unclassified_fallow
3404219,Unclassified_fallow
3404220,Unclassified_fallow
3404221,Unclassified_fallow
3404223,Unclassified_fallow
3404225,Vineyards
